,0,1,2
9633,freedom 90,george michael,2rOCQv6nlQklVMJn1y58nv
9634,freedom 90,george michael,2leLW4hgVA2MEG02PB3TN3
9635,freedom 90,george michael,56DhfFHSPkwPNkwSKRV22D
9636,freedom 90,george michael,4dT3qLUU6fFUmomLzk2cUA
9637,freedom 90,george michael,0GdRY6jy10daXuCrwla6lJ
9638,freedom 90,george michael,2HWjfy1Es6yUPzgkJaZCRk
9639,i saw red,warrant,5Kz1hj2NNSsgf0YkgFJh4e
9640,i saw red,warrant,4OsBkTLL2FBA9mLHRGrNbA
9641,i saw red,warrant,0N2C7eThBnORS8pgUNzyTH
9642,i saw red,warrant,0bhGTfpajLMjcYGMwWHy9p
9643,i saw red,warrant,25YKAZ3ZbLRbjg2JqsdatF
9644,i saw red,warrant,2zPam1UgkhqBz026i5Y5tL
9645,i saw red,warrant,765vqRUb1F90bHyoLP20A2
9646,i saw red,warrant,0K9MQ932MR3kWuuOWmIzBr
9647,i saw red,warrant,1H5GL0Uomb5PLfa42Vxhj4
9648,i saw red,warrant,6QvuPqmnXWG0bVnM4tWJ5o
9649,miles away,winger,3Bzh1AtiViTIaZV6yqySZH
9650,do you want me,saltnpepa,2iXqaccRqW6vqvqqBgOuug
9651,the motown song,rod stewart,6SxbEd5bMcRwgYwlBJ3aT0
9652,the motown song,rod stewart,2GZ0dVvRcmtojWuPgBfKIl
9653,the motown song,rod stewart,1veMjfoeBdRmGptFdHr0j0
9654,the motown song,rod stewart,17Dlq9KlRYn0QDxMLNBUHE
9655,the motown song,rod stewart,4t6fNgD99wfCTcRAltkXOO
9656,shiny happy people,rem,1v2zyAJrChw5JnfafSkwkJ
9657,shiny happy people,rem,0HGKG0QVXHMllRuPWzVlpp
9658,shiny happy people,rem,1Bxo0fa8So7pzDhnEH1CCt
9659,shiny happy people,rem,6YN6A8ppveObxb2usM3AQF
9660,shiny happy people,rem,3AeCgCJyT7ndYsIwTnPOzT
9661,shiny happy people,rem,2QJMh3GvXx2Pe4skWuNa4D
9662,shiny happy people,rem,07kIoHVOauileXgimb4PG2
9663,shiny happy people,rem,1W3rr5lymrWAUmtBtz3Ek0
9664,end of the road,boyz ii men,3l3xTXsUXeWlkPqzMs7mPD
9665,baby got back,sir mixalot,1SAkL1mYNJlaqnBQxVZrRl
9666,baby got back,sir mixalot,4n4yMVa3DG9I8J9x89pmXE
9667,baby got back,sir mixalot,0B0EWRPZQqoegKo3D5bMLC
9668,jump,kris kross,27AHAtAirQapVldIm4c9ZX
9669,save the best for last,vanessa williams,4SNJqELEbMqGWydQQMycco
9670,save the best for last,vanessa williams,321exinDBkObB9jRTeXtKY
9671,save the best for last,vanessa williams,3p18Ti0FmTtmFdXdNXLt3j
9672,save the best for last,vanessa williams,1qCv53AS6HB2PGqhL7a0PB
9673,save the best for last,vanessa williams,6PKh3j7EQYjURTrcOPls5e
9674,save the best for last,vanessa williams,2lY2jq14w6tTbGeWH3Ooro
9675,babybabybaby,tlc,1zTuB57LYZa7xu7KUH8kF0
9676,tears in heaven,eric clapton,612VcBshQcy4mpB2utGc3H
9677,tears in heaven,eric clapton,7utRJ4BeYx85khzP3lKoBX
9678,tears in heaven,eric clapton,1wJOl4QYDMsXPViJH0hfgN
9679,tears in heaven,eric clapton,4a6DTsMbvwV7cbkZYsxDW2
9680,my lovin youre never gonna get it,en vogue,3R97rNX7JnmshCWBwOSFet
9681,my lovin youre never gonna get it,en vogue,0YneC4nNQEsKCqAGCv1tJK
9682,my lovin youre never gonna get it,en vogue,63as8yUokhBMeGOOGhL0Mj
9683,my lovin youre never gonna get it,en vogue,1Pahm5Ufx1KFgEadjvtcby
9684,my lovin youre never gonna get it,en vogue,7yXLqxMDIDdu5AOY893MEl
9685,my lovin youre never gonna get it,en vogue,3KW5ZVqjNNtPZN5LvHSht5
9686,my lovin youre never gonna get it,en vogue,3EdnCRrcyGVC5vqtkZvuf4
9687,my lovin youre never gonna get it,en vogue,7bkUelFzzkIkLe1MhUMsup
9688,my lovin youre never gonna get it,en vogue,0m6ltyz1KUiIrx6MiPXbVI
9689,my lovin youre never gonna get it,en vogue,3OhgtjmwUlZRE2BGOoeyPv
9690,my lovin youre never gonna get it,en vogue,3gkaqW7m2ztAfTERvfB3LE
9691,my lovin youre never gonna get it,en vogue,5sAQbQyiOf0Gby4e1Fi2L8
9692,my lovin youre never gonna get it,en vogue,1nwVpe84IfjSFpqaRov31B
9693,my lovin youre never gonna get it,en vogue,24Vj1ibbo1Ikbcn6h8POxt
9694,my lovin youre never gonna get it,en vogue,2XjGTJKg7bmExYcTp3wDEv
9695,my lovin youre never gonna get it,en vogue,38uKz35DEaU0pmBxUg1yqA
9696,my lovin youre never gonna get it,en vogue,3Z7QHuVnBMlakHvMe7Yg34
9697,my lovin youre never gonna get it,en vogue,4CWL1wPqcGxLJ7CM7T3YVm
9698,under the bridge,red hot chili peppers,3d9DChrdc6BOeFsbrZ3Is0
9699,all 4 love,color me badd,4XmsMIMjvDIFEjeY3ycMzW
9700,just another day,jon secada,5AoBNJQDXXEnIJGjJjZu3y
9701,just another day,jon secada,3aBuS3Z2NP0diuNl2pz27j
9702,i love your smile,shanice,69mFxANpGyq9s69LqH3d9G
9703,i love your smile,shanice,7utDvGdDWDXB6rMTK09usS
9704,i love your smile,shanice,0DkM8YOfoOFyOKFUiY9kuW
9705,i love your smile,shanice,2UX4NQt9AEGmwm3WlyOkhV
9706,i love your smile,shanice,6Fy3HhUS6xrCXcgDcaLKBY
9707,i love your smile,shanice,3VegIjtUfy3vnDUbapdFri
9708,to be with you,mr big,3Mmt6Xk0H6VR92PEp6x3hP
9709,to be with you,mr big,3bP47tw8MOgtrwdO1iahVl
9710,to be with you,mr big,1MaCm1mQLXsOFA6k13gwwf
9711,im too sexy,right said fred,2WElktskrNJEwgpp5Vouxk
9712,im too sexy,right said fred,7CPXR2W1McHKi0OfKwHRMc
9713,im too sexy,right said fred,7vtrv6OYsdpM8hd4NYo9Ve
9714,im too sexy,right said fred,7c3IgdajFY2G7e5oxe5JKb
9715,im too sexy,right said fred,7CdtqFlBXTgn0NvC3SXEct
9716,im too sexy,right said fred,1ZTXm56gnLkA0muzVoFEkR
9717,im too sexy,right said fred,40IxCxjFZGzqbKj7430Lvi
9718,im too sexy,right said fred,5OuibXqKY4uCNGEnM1MC6I
9719,im too sexy,right said fred,4o0XbrenqLvKHBsOvJ3y7J
9720,im too sexy,right said fred,3kjAjclfyXZQI0DCJXz8DS
9721,black or white,michael jackson,7EsjkelQuoUlJXEw7SeVV4
9722,black or white,michael jackson,2Cy7QY8HPLk925AyNAt6OG
9723,black or white,michael jackson,2PdFSWL1Zpg0lRnujLnNJJ
9724,achy breaky heart,billy ray cyrus,2EoIt9vdgFRNW03u5IvFsQ
9725,achy breaky heart,billy ray cyrus,6pXmn8hB8OQcfh9NXXykkA
9726,achy breaky heart,billy ray cyrus,5sCbz0ohTGZmsNbjkwBVmc
9727,achy breaky heart,billy ray cyrus,3h4kE7qHWZGX715BssZ8g1
9728,achy breaky heart,billy ray cyrus,3lviEW1WtMqZQLdG6Os2h2
9729,achy breaky heart,billy ray cyrus,73PcDPSAecyP94GNssPtq9
9730,achy breaky heart,billy ray cyrus,2Kqf6XSYBSD3vm7W5WTSWV
9731,achy breaky heart,billy ray cyrus,5FZOj45AsB3t4Mvb5CJjC9
9732,achy breaky heart,billy ray cyrus,5PuY53BL7j4zjTFPRRA2zL
9733,ill be there,mariah carey,5eEP8P8pKBOm15zJAwl7H9
9734,ill be there,mariah carey,5rp1lVuLQKe13KTXbmGxE1
9735,november rain,guns n roses,3YRCqOhFifThpSRFJ1VWFM
9736,november rain,guns n roses,4EQDIFyn4VPMl4OWBc0EV2
9737,november rain,guns n roses,23Z5NrNnq1VPvcTBIJJQBh
9738,november rain,guns n roses,4Cl8oXTWpY0do2PpeYCmAv
9739,life is a highway,tom cochrane,0hKF8N8aflF1uDzEEnPr2j
9740,life is a highway,tom cochrane,3V4daY4cShE1DiPWI0BbLJ
9741,life is a highway,tom cochrane,7jIFGkTBIK1UwWaEXMW2Nh
9742,remember the time,michael jackson,4jnFqNWeJCeCRHc4HCdxfd
9743,remember the time,michael jackson,1n5xkQ969L6poYdxVForpM
9744,finally,cece peniston,0uqvSVhGgQTIdj9G51vhvv
9745,this used to be my playground,madonna,637V2ymBt4Ljlbz4EmRys8
9746,sometimes love just aint enough,patty smyth,5kK8qEbjNsVXyv8g7ZEi0S
9747,sometimes love just aint enough,patty smyth,3WBIPmLnulcFn8cv89Fpe4
9748,cant let go,mariah carey,0ikbcCJIJaY9sKEivAXJ4I
9749,cant let go,mariah carey,5JYNDuAu47z3ypn8u0bOxc
9750,jump around,house of pain,3TZwjdclvWt7iPJUnMpgcs
9751,jump around,house of pain,6XD7avsdjYqSwY97NgFw6Y
9752,masterpiece,atlantic starr,2sm3HfTCt3O6R6qUc5f6xb
9753,giving him something he can feel,en vogue,5kCFu6pqo2biD6poPo6uR2
9754,giving him something he can feel,en vogue,4htbAEZWr53J08x3dUv00W
9755,giving him something he can feel,en vogue,70aBlCLalffIq1c1cng6zO
9756,giving him something he can feel,en vogue,17lt5oPFmx5m02YKQGbIUj
9757,giving him something he can feel,en vogue,15jH0aegg8ajv6oatZlC4D
9758,giving him something he can feel,en vogue,1kxCLhvYFGHvwQ3hKDx5BQ
9759,giving him something he can feel,en vogue,2MDD5UCLxsoV6gvsZKXzzX
9760,giving him something he can feel,en vogue,2fdIvYugTt2q7sb6ImKISD
9761,giving him something he can feel,en vogue,6UDUum5hgsyhizfz9Ks0X6
9762,giving him something he can feel,en vogue,2C5x4LSG6pDZpRM0gJFE2W
9763,giving him something he can feel,en vogue,2UL1KRE2DuKdABsfQHLLn3
9764,giving him something he can feel,en vogue,6eXN3bADYN2XYeGoE5e5e5
9765,giving him something he can feel,en vogue,7en7Mdwlyege9TytijO2w2
9766,giving him something he can feel,en vogue,0H9ZaRmlFDrmd4FsmvB97B
9767,giving him something he can feel,en vogue,0NZA2rN5EIl7p8rZ4G3Mgd
9768,giving him something he can feel,en vogue,1hAB4MIk9U4kMvkE8GbZRw
9769,giving him something he can feel,en vogue,3JY2KwG5pJgDniizZhB6bY
9770,live and learn,joe public,4ScNzmyZZId9kGK9iXuqjn
9771,come and talk to me,jodeci,5xE7sFTlv2yrG9mmhDSpdq
9772,come and talk to me,jodeci,3TiTO8GfNK3HtkfqySGgx5
9773,come and talk to me,jodeci,7m0VjlByN5s2Y70ihAh3IF
9774,come and talk to me,jodeci,75EOVmJjK12Id0CbEUzeoY
9775,smells like teen spirit,nirvana,1f3yAtsJtY87CTmM8RLnxf
9776,smells like teen spirit,nirvana,6gVH9jHl5Xpxxl4gVVrEkE
9777,humpin around,bobby brown,36tOpYpo1omPwIab8ebEkW
9778,humpin around,bobby brown,3FsPxHAATCITLHZZVIa7Us
9779,humpin around,bobby brown,5DvHwMndofUgkhrzRyBMoX
9780,humpin around,bobby brown,3LEwYOWmyHrsbujRQ451sQ
9781,humpin around,bobby brown,70EveuJvaa9M2PY1NLyRVM
9782,humpin around,bobby brown,4Ogv42h67nWywxHTFrM5db
9783,humpin around,bobby brown,4HWvxVtIXwFhVhMZ7n1PjS
9784,humpin around,bobby brown,16oXVY13NhrQBEMcuRs2fq
9785,damn i wish i was your lover,sophie b hawkins,0RmEn2jcbyrLV4em3bnDZJ
9786,damn i wish i was your lover,sophie b hawkins,15xvrLGRhs9N95kmEkhF1O
9787,damn i wish i was your lover,sophie b hawkins,7kmfQ2QHwGqRCxVHDv5mzo
9788,damn i wish i was your lover,sophie b hawkins,2uChHK4SbsUHKs9cSxKuJt
9789,damn i wish i was your lover,sophie b hawkins,3zsdfUFLXRVQqfjliQdOOa
9790,damn i wish i was your lover,sophie b hawkins,5p4fqDbvqZIotYZQwNyvhB
9791,damn i wish i was your lover,sophie b hawkins,1V53UxIIM9TzkfslJ2UVI0
9792,damn i wish i was your lover,sophie b hawkins,5CGxAygjouLB1Zcf1KTvqZ
9793,damn i wish i was your lover,sophie b hawkins,7DdHIbp25BpGPSZ5wBZAaZ
9794,tell me what you want me to do,tevin campbell,0IhHkW1fnUSMEcLSHmKhrJ
9795,tell me what you want me to do,tevin campbell,5FFD1qfYfW3b4zM2vYlMOx
9796,tell me what you want me to do,tevin campbell,6AwWq4bywkc64QXtF7w94l
9797,tell me what you want me to do,tevin campbell,17RvzvbaBXmCfeq3DiVz5T
9798,tell me what you want me to do,tevin campbell,5uVseBHqcnjPxc9Ce4Ijs1
9799,tell me what you want me to do,tevin campbell,6rLXIzWSInNTrrT5MUdMzO
9800,tell me what you want me to do,tevin campbell,3DLQRocou0sn6hPj1m4UYt
9801,tell me what you want me to do,tevin campbell,0k15kw2SYJ2tnkPxOS98Km
9802,tell me what you want me to do,tevin campbell,42mk1B7LXtKTl6FMExTb08
9803,tell me what you want me to do,tevin campbell,3KBO2qndsGijuvAcsGE0rP
9804,aint 2 proud 2 beg,tlc,5kVSEpbyuLIVuPM1i2KivC
9805,aint 2 proud 2 beg,tlc,3tydeuNfRRcY5RRu02k5lk
9806,aint 2 proud 2 beg,tlc,2k2VkIKRPDkxpZhl5qw2ZJ
9807,aint 2 proud 2 beg,tlc,3MnIV6yJpVvsjWHcoyR2VL
9808,its so hard to say goodbye to yesterday,boyz ii men,264JdkdtNRAGL4M4PnDYHC
9809,its so hard to say goodbye to yesterday,boyz ii men,4uoM46LepmOhYjIvdluyUU
9810,its so hard to say goodbye to yesterday,boyz ii men,5qosMCBcfKEAx52uicD07M
9811,its so hard to say goodbye to yesterday,boyz ii men,1e5Xe6u9Z5wDDY6jIXijBS
9812,its so hard to say goodbye to yesterday,boyz ii men,5Aq7S6nG7R1Ux6myqEL8A3
9813,its so hard to say goodbye to yesterday,boyz ii men,7J4QE4MVbZ1sIuIujJIP6D
9814,its so hard to say goodbye to yesterday,boyz ii men,0f3nRpQTuEXoaFoVLKjWSm
9815,its so hard to say goodbye to yesterday,boyz ii men,0IY9WXYMILroxNeXkFPSc7
9816,bohemian rhapsody,queen,4u7EnebtmKWzUH433cf5Qv
9817,bohemian rhapsody,queen,7xHATAMD7ezTZGYsNAMr5R
9818,bohemian rhapsody,queen,2XbcujvemK0hGh0Ob4HAXQ
9819,bohemian rhapsody,queen,0U49xOQCWh6zDWcu5r8Why
9820,bohemian rhapsody,queen,5WnIPc9cBMENPkxIlESu7y
9821,bohemian rhapsody,queen,6oiY3SDevCOaU4AOkoSLRW
9822,bohemian rhapsody,queen,4q8CKKZOu23jlkNKPhDZDK
9823,tennessee,arrested development,1aaoIHFT9UqhlaEwLAhh00
9824,make it happen,mariah carey,5UVcgBRW78CCcKCopEGAST
9825,make it happen,mariah carey,1pKtTn7aQK3WtIriBsRPsY
9826,the one,elton john,2stzPKoUdtHcA4LlEu2ayw
9827,set adrift on memory bliss,pm dawn,3rcNGUOJ0mPOUcAFUlEyT3
9828,set adrift on memory bliss,pm dawn,6ArIza7Y9vlgz8hwzVm3jj
9829,set adrift on memory bliss,pm dawn,0WxVHj5LfJFYeHM9zb80yS
9830,set adrift on memory bliss,pm dawn,6tIgQbCzTisVFMjA0LbUMj
9831,set adrift on memory bliss,pm dawn,120n0yxyl13UbO4Ngpe114
9832,set adrift on memory bliss,pm dawn,0qiF6U6WT4nGQTQnhU1chs
9833,set adrift on memory bliss,pm dawn,1n00Xu0vbe6jUaR3df4hqX
9834,set adrift on memory bliss,pm dawn,13g02aHfMxB2a5MwmJIQza
9835,set adrift on memory bliss,pm dawn,4SsNpRhdJVSBO4geOR0dHx
9836,2 legit 2 quit,hammer,1qBKIzLOF2weMshfS19TII
9837,2 legit 2 quit,hammer,1O8P0zTspNBoHYIKaAofrg
9838,breakin my heart pretty brown eyes,mint condition,7FdQuxwESyiEzmAAMS4nDZ
9839,breakin my heart pretty brown eyes,mint condition,1kqgYG8NFPTAugk6TDLyzO
9840,breakin my heart pretty brown eyes,mint condition,24Lq8az0HN6IWVVe0Qht85
9841,breakin my heart pretty brown eyes,mint condition,3qgJDLXFZHHCPQFJBSn3SE
9842,breakin my heart pretty brown eyes,mint condition,1NT7O25cQsSWL0OVQTheSc
9843,breakin my heart pretty brown eyes,mint condition,43mcXZJa23FfMC4nINRTOz
9844,wishing on a star,the cover girls,0CgHZD8pfhoh2MwssOjoBk
9845,wishing on a star,the cover girls,4ILvSLBFURjdsBYlcVp489
9846,wishing on a star,the cover girls,2PeP9g0AZq7KoLoeN9n9QY
9847,shes playing hard to get,hifive,3xRbymJj98leHL7K8Y94WS
9848,shes playing hard to get,hifive,0mDk3F7fxwDgDCDE16ueO7
9849,shes playing hard to get,hifive,51LCjUvaCJZPYj21J2QpbL
9850,id die without you,pm dawn,58cQ4wK4k4v8Uh5BjkcHQ3
9851,id die without you,pm dawn,1pu53yqMkT7CVG5nNr11SP
9852,id die without you,pm dawn,2YysaZamUTJNPKmmSErQAJ
9853,id die without you,pm dawn,2kPhglWgoQwjQYfUV2CVjT
9854,all i want,toad the wet sprocket,2GHYJ0dhVds3PODKnTdiGE
9855,when a man loves a woman,michael bolton,3ascnOSOR5MX901ylGuhcl
9856,when a man loves a woman,michael bolton,3f8eaUKFr620NWngQ9dUGo
9857,when a man loves a woman,michael bolton,0FUbL6QjZFqIkRJ6aTPbTJ
9858,i cant dance,genesis,7safX55XidhznxK5eDdDm5
9859,i cant dance,genesis,6AvvAzzOEUs9orFhDkOPOl
9860,i cant dance,genesis,11gNOENSJsGMePjgX9HOKi
9861,hazard,richard marx,1ntKYuqLlmV3sTZoNyeHhM
9862,hazard,richard marx,5cxUZ20d2LZQMZUnhInnwf
9863,mysterious ways,u2,50JK22El2PTIzZBU2liLDI
9864,mysterious ways,u2,6d0rJVnUhwF4Cz5fE6rxPU
9865,mysterious ways,u2,4wfAs4utRGGktogQHTOu3U
9866,mysterious ways,u2,3KsBkosKDPSB235IeoHOby
9867,too funky,george michael,4KjPPpRbthW8dSNdisR2Wi
9868,too funky,george michael,42oNny7A4CqwQzmCLTRXv9
9869,too funky,george michael,6i8xgkKI9Hy583JkVGOyJz
9870,too funky,george michael,5GuljC8puCULIscnepBvG6
9871,too funky,george michael,4fW718TtzWhIfGMc6owKzZ
9872,how do you talk to an angel,the heights,2QVHmiFTjFsHyxONRdbkcq
9873,one,u2,3G69vJMWsX6ZohTykad2AU
9874,keep on walkin,cece peniston,5Rg4i5SEzUXAiztaIwG3Qd
9875,hold on my heart,genesis,4zRl3lAyZOVcJgHwZTpH17
9876,hold on my heart,genesis,1w1gPryZkguMGep2ErLTh9
9877,hold on my heart,genesis,240Nu1nCypOXXl8W7mdmBP
9878,hold on my heart,genesis,7FLK4wW9yyhTaP2IXuc0xB
9879,hold on my heart,genesis,1OGQtbOQ4kpfSOqAuK1vks
9880,hold on my heart,genesis,0uFNyCTtI4a9rzjJn8GIvw
9881,the way i feel about you,karyn white,5LLRxnEQAbnQNzLK0mAC2R
9882,the way i feel about you,karyn white,7phMKKHnX5jQs45NXhH3F5
9883,warm it up,kris kross,4Gv46S98aguDKuKTrbRBus
9884,in the closet,michael jackson,5Fy40smNxk0j5OpFMtvfaU
9885,in the closet,michael jackson,00r8TWNSkGnMDLqpxd4wia
9886,people everyday,arrested development,1nSUJWYRqsafI8Bh1X0ypp
9887,people everyday,arrested development,5KHgAcM5Zq90Gr0wqTA0nY
9888,people everyday,arrested development,5thts3213xwSroRd11fv5A
9889,people everyday,arrested development,6JvodgYcsthsORxPsEYUoe
9890,no son of mine,genesis,3btfMAhLju1mONmlDnNcIx
9891,no son of mine,genesis,2nHajACLqGsbctpe3Rafh3
9892,no son of mine,genesis,5fz4MsG3N8D6Zst45qcQfN
9893,no son of mine,genesis,10dKn3pDGl65esgKby8wu4
9894,no son of mine,genesis,6f2o7p2lGqbZYSERMCKWgF
9895,no son of mine,genesis,4kNEHqo9LG4eu3ev4NBWqe
9896,wildside,marky mark and the funky bunch,0hdoFVnG9hJ9nvKyYsYCbR
9897,do i have to say the words,bryan adams,5zDVyVBJoE0NVUmYcyvTny
9898,friday im in love,the cure,4QlzkaRHtU8gAdwqjWmO8n
9899,friday im in love,the cure,55TsgNoGHNBOHgQgvFS8Cn
9900,friday im in love,the cure,1Xw6zquGlI6U9A3RnWu2Vl
9901,friday im in love,the cure,6TaVUwd1GxmOcR337FZM75
9902,everything about you,ugly kid joe,3YgkTpILtOWngT7PVHg8kO
9903,blowing kisses in the wind,paula abdul,1uhsVQi7IADIxZXN1xJnk5
9904,blowing kisses in the wind,paula abdul,7E9uTSZtE4Hq93qY1Y6leO
9905,blowing kisses in the wind,paula abdul,2klOfKA7rm4qDD5aMlWJqV
9906,thought id died and gone to heaven,bryan adams,4tGqkpkHNxSovRoJrajH4n
9907,thought id died and gone to heaven,bryan adams,6qpQqIYsQmzuHSoaZWGoIv
9908,rhythm is a dancer,snap,4RADreHMvMkZwsPgPr9z5c
9909,rhythm is a dancer,snap,6NLAzDPHSlV2bl7XbmivOq
9910,rhythm is a dancer,snap,1IWzfq3sLedGQ3fb2hAMBA
9911,rhythm is a dancer,snap,1HlRb9ljwRaqjwXr8px3v9
9912,rhythm is a dancer,snap,0nd9Z5N7be0oGh3lx8aUZk
9913,rhythm is a dancer,snap,2bMpT3lXQkdqZjPja07dJN
9914,rhythm is a dancer,snap,0enZNvSSXkJ4V2NWzjZisP
9915,missing you now,michael bolton,7ho5FKdNqmmbCpXYcyDH8c
9916,missing you now,michael bolton,4kKZvfhXJpw89RE4zKFxec
9917,missing you now,michael bolton,4PS0VSN9j8za2aU0Ac14lt
9918,missing you now,michael bolton,28jxOSSr6Ou0nOwO9yyrlZ
9919,missing you now,michael bolton,6KpEn14NtVOrLX4DgqstM1
9920,missing you now,michael bolton,7megKIZZbbUa6Rcqg6oLjz
9921,missing you now,michael bolton,6pryhDZR2dAZ9dvpebiFSm
9922,missing you now,michael bolton,4L0mbDPCgBpQNQJzJZ91y7
9923,missing you now,michael bolton,56v9Q22BDhHqKmXVBvt7c1
9924,missing you now,michael bolton,6Q9jmiblUgO22S3sN8rVQw
9925,missing you now,michael bolton,6F4sMwxjq6utiCYiVfT1Z0
9926,back to the hotel,n2deep,5NsivLl15b0lKxVZQ8zW4a
9927,back to the hotel,n2deep,47ukoPgAExwBp64F2gQlv2
9928,back to the hotel,n2deep,03sp6tH4KFtjU1m2QYICvF
9929,back to the hotel,n2deep,3BiOCElA3ESRyMsefIgA0L
9930,back to the hotel,n2deep,2TVWQ8xDTLvjimMSqW3F96
9931,back to the hotel,n2deep,1VqwTzVBCHD671fmIDZVHB
9932,back to the hotel,n2deep,6yG1m2ODqa2xcaX6um0wM1
9933,back to the hotel,n2deep,4fb23IlkGiPp1w8ZXpLxMo
9934,back to the hotel,n2deep,0byK5Xpl2saK2ZoJeB6EHO
9935,back to the hotel,n2deep,7al8KMKeVZSVYNqPy3CzaO
9936,back to the hotel,n2deep,3jjhaMkQl6wmYo3DYUibV5
9937,back to the hotel,n2deep,6Et858JkhXzBUBahXkIHPP
9938,have you ever needed someone so bad,def leppard,0nf9RjoFTcOzTIXtmzhRuH
9939,have you ever needed someone so bad,def leppard,147oS7fLBChEFdIGygWRrE
9940,have you ever needed someone so bad,def leppard,4OYSOVUNixTBGRjcIKpne1
9941,have you ever needed someone so bad,def leppard,5qO5pM8s0TYhjkjIqFsiBn
9942,take this heart,richard marx,1aHCn2d62m0Gghu0nLeaw3
9943,take this heart,richard marx,7BJmdTL1vefkcA2weu0AMt
9944,when i look into your eyes,firehouse,1yJWqYYDQge60nZKdLyiZU
9945,when i look into your eyes,firehouse,6LLyoplkpMDTbLdMRKvhq8
9946,when i look into your eyes,firehouse,3OV5W14rOUA1xQ6wGs71ep
9947,when i look into your eyes,firehouse,5yl14dRgHbd6xhNzkvkdq3
9948,i wanna love you,jade,2BDRHFw5170t2kRHD3uEMU
9949,uhh ahh,boyz ii men,0MrD47wtvAu6igsy8vqUzN
9950,uhh ahh,boyz ii men,3uqXhRyOu2YktFbQNGRjVp
9951,uhh ahh,boyz ii men,1nAs1hIEanQXDkRHzEUUgF
9952,uhh ahh,boyz ii men,3yeBDuXAnxRKUCtd3P3opC
9953,uhh ahh,boyz ii men,2pZ0hxeOzyFAa5lgBWjPIW
9954,uhh ahh,boyz ii men,3SVrmlsLufcTJwZ2pdtZYB
9955,uhh ahh,boyz ii men,7n9BA5UprCYEqvKPfCNV5v
9956,real love,mary j blige,3XG801WWhqC753dekEBkMt
9957,what about your friends,tlc,63PIgPkDf3rswlU4ZWCYAM
9958,what about your friends,tlc,3DwFmPs6pzLobxk5lcwihk
9959,what about your friends,tlc,7hFFFRx88ONrSsgtkfP9XP
9960,what about your friends,tlc,592XAUVIAWrYKqJ20YviSR
9961,what about your friends,tlc,6dv82mH4RbztZhW7IgzDFu
9962,what about your friends,tlc,6fP34xN8wfAhJE5yVrTyuM
9963,what about your friends,tlc,2vKW4UYyCfP7bX2inbPDhf
9964,thinkin back,color me badd,5OI4XbIHmAGDNnmP01sD82
9965,thats what love is for,amy grant,367dmPOxuMP8FsrZHenNnq
9966,thats what love is for,amy grant,3Kx7DIY8nAIR2zTbwwDqJL
9967,thats what love is for,amy grant,3JLmEob8e044r8rXqVyJMp
9968,thats what love is for,amy grant,1wCrtLL7SWjii0AFI8lLsd
9969,thats what love is for,amy grant,11ilztoq2LlwGL42UZrLvh
9970,thats what love is for,amy grant,7h3lDAGKAZD4YpXoweeDGX
9971,thats what love is for,amy grant,0psCnKQBogpFiEpzwn28QT
9972,keep coming back,richard marx,0GMFC1osUTm2qKycgHdwWD
9973,keep coming back,richard marx,2v9mXHdr2EjJL9Toh5rrCr
9974,keep coming back,richard marx,5Hkqy4btMIgJ81gdeXC4AH
9975,free your mind,en vogue,2vG1yrWSMiL6egg6w4e9ma
9976,keep it comin,keith sweat,5DcIkTnThkzh1fTnF6juFx
9977,keep it comin,keith sweat,7KY7XpRmpZAhiV33bZq0pY
9978,just take my heart,mr big,7mqqMOgnRE50GOJFPxRF8x
9979,just take my heart,mr big,17hIadJpBRgM6A6mTTDkfO
9980,just take my heart,mr big,3oNACbAyQV0M1omkIK6Dyq
9981,just take my heart,mr big,31j1CFVkchGacJheaouD2n
9982,just take my heart,mr big,22pIERHc8Q0vPdPI7AKDDH
9983,just take my heart,mr big,126oBnLgPaQ8QtouQ3nGiK
9984,just take my heart,mr big,4Evftixd1Q3iaNlg02NHyI
9985,i will remember you,amy grant,76crWZqaiFzlTPGzNtT4w1
9986,i will remember you,amy grant,2X9oFVBuecJ4LiHdvYZncI
9987,i will remember you,amy grant,6y5ESAdRSHBw8IVKbZRVNw
9988,we got a love thang,cece peniston,1Z1BvDuDYOaQaQtoeCDSuA
9989,we got a love thang,cece peniston,5CclTLa2xkTNej1mFqKBjH
9990,we got a love thang,cece peniston,4ittLrABpdawPHaAstBMHw
9991,we got a love thang,cece peniston,7xzUCU3C8u00W09DDFRQUF
9992,we got a love thang,cece peniston,20Er00deHq6fQxtH7GXlgA
9993,we got a love thang,cece peniston,33sgARyAeZIEUqJaVM4VA7
9994,we got a love thang,cece peniston,6jk2XHWNTRecFeqFnLL4tl
9995,we got a love thang,cece peniston,03w25YzTNglqS3trFgXQh7
9996,we got a love thang,cece peniston,2XGaj5mqKJOCeDcNKldJqP
9997,we got a love thang,cece peniston,5hTFAuxBMGhVF6JtCFC5h4
9998,lets get rocked,def leppard,0LoH6lFQLNscy3RyljAewK
9999,lets get rocked,def leppard,3ouuYDMbf3HYaC0AwBf3cA
10000,lets get rocked,def leppard,11C6xtJLOaKqqMrl9hQwQ0
10001,lets get rocked,def leppard,6BJi1z5Vr5E6EJA756bGP7
10002,lets get rocked,def leppard,39jsnCSV5120Yche0Pfy2L
